session,eta_nom,acad_lib,acad_reg_lib,mention,parcours,alternance,modalite_enseignement,lieux_formation,disci_master,disci_lib,secteur_disci_lib,n_accept,n_accept_femme,uo_lib_actuel,diploma_needed
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,relations internationales,INTELLIGENCE STRATEGIQUE ET GESTION DE CRISES,False,"INITIALE,HYBRIDE","Campus des quais - LYON (69),Université Lyon-III - LYON CEDEX 07 (69)",Droit et sc. politiques,"Droit, sciences politiques",Sciences politiques,20,12,Université Jean Moulin - Lyon 3,Autre
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,management,Système d’information et innovation numérique,True,"APPRENTISSAGE,CONTRAT_PRO",IAE Savoie Mont Blanc - ANNECY-LE-VIEUX (74),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,4,3,Université Savoie Mont Blanc,Gestion et Management
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,management,Economic and business analyst,False,"INITIALE,CONTINUE,HYBRIDE",IAE Savoie Mont Blanc - ANNECY-LE-VIEUX (74),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,11,5,Université Savoie Mont Blanc,Gestion et Management
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,management,Stratégie digitale : marketing et communication,True,"APPRENTISSAGE,CONTRAT_PRO,CONTINUE",IAE Savoie Mont Blanc - ANNECY-LE-VIEUX (74),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,15,12,Université Savoie Mont Blanc,Gestion et Management
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,management,Banque - Conseiller Clientèle de Professionnels,True,"APPRENTISSAGE,CONTRAT_PRO,CONTINUE",IAE Savoie Mont Blanc - ANNECY-LE-VIEUX (74),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,15,6,Université Savoie Mont Blanc,Gestion et Management
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"biochimie, biologie moleculaire","Biochimie, biologie moléculaire, cellulaire et appliquée",False,"INITIALE,CONTINUE,HYBRIDE",Université de Bordeaux - TALENCE CEDEX (33),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",18,11,Université de Bordeaux,Autre
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,droit public,Métiers du droit et du développement durable de la montagne,False,"INITIALE,CONTINUE,HYBRIDE",Faculté de droit - CHAMBERY (73),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,9,8,Université Savoie Mont Blanc,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,metiers du livre et de l'edition,"Information, Documentation, Bibliothèque",False,"INITIALE,HYBRIDE",UFR Sciences de l'Homme et de la Société SHS - SAINT MARTIN D'HERES (38),S.H.S.,Sciences humaines et sociales,Sciences de l'information et la communication,19,16,Université Grenoble Alpes,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Education musicale et chant choral,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,17,8,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Langues vivantes étrangères : Allemand,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,3,1,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Langues vivantes étrangères : Anglais,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,42,29,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Langues vivantes étrangères : Espagnol,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,39,34,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Langues vivantes étrangères : Italien,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,1,1,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Lettres - Histoire et Géographie / Langues vivantes - Lettres,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Toulouse Midi-Pyrénées - TOULOUSE (31),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,14,8,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,"electronique, energie electrique, automatique","Energie Electrique : Conversion, Matériaux, Développement Durable (E2-CMD)",False,"INITIALE,CONTINUE,HYBRIDE",Faculté Sciences et ingénierie - TOULOUSE CEDEX 9 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,"Électronique, génie électrique, électronique - électrotechnique - automatique",24,5,Université Toulouse III - Paul Sabatier,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,"electronique, energie electrique, automatique",Systèmes et Microsystèmes Embarqués (SME),False,,Faculté Sciences et ingénierie - TOULOUSE CEDEX 9 (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,"Électronique, génie électrique, électronique - électrotechnique - automatique",28,6,Université Toulouse III - Paul Sabatier,Autre
2023,Université Lumière - Lyon 2,Lyon,Auvergne-Rhône-Alpes,"information, communication",M1 : Gestion éditoriale et communication internet (GECI),False,"INITIALE,HYBRIDE",Institut de la Communication - BRON (69),S.H.S.,Sciences humaines et sociales,Sciences de l'information et la communication,23,16,Université Lumière - Lyon 2,Autre
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,administration publique,GOUVERNANCE TERRITORIALE,False,"INITIALE,CONTINUE,HYBRIDE",Faculté de Droit et des Sciences Economiques - LIMOGES CEDEX (87),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,6,3,Université de Limoges,Autre
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,administration publique,GOUVERNANCE DE L'ETAT ET DES ORGANISATIONS PUBLIQUES,False,"INITIALE,CONTINUE,HYBRIDE",Faculté de Droit et des Sciences Economiques - LIMOGES CEDEX (87),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,5,0,Université de Limoges,Autre
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,administration publique,METIERS DE L'ADMINISTRATION,True,"APPRENTISSAGE,CONTRAT_PRO",IPAG - LIMOGES CEDEX 01 (87),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,5,3,Université de Limoges,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,etudes sur le genre,"Genre, Égalité et Politiques Sociales (GEPS)",False,"INITIALE,CONTINUE,HYBRIDE","UFR Sciences. Espaces. Sociétés - Département Sociologie  - TOULOUSE (31),Université Toulouse 2 - Jean Jaurès - TOULOUSE CEDEX 9 (31)",S.H.S.,Sciences humaines et sociales,"Sociologie, démographie",20,19,Université Toulouse - Jean Jaurès,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,bio-informatique,Du génome aux écosystèmes,False,"INITIALE,CONTINUE,HYBRIDE",Université de Bordeaux - TALENCE CEDEX (33),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",4,2,Université de Bordeaux,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,sciences et genie des materiaux,Matériaux et Structures pour l'Aéronautique et le Spatial (MSAS),False,"INITIALE,CONTINUE,HYBRIDE",Faculté  Sciences et ingénierie - TOULOUSE (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,"Mécanique, génie mécanique, ingénierie mécanique",15,8,Université Toulouse III - Paul Sabatier,Autre
2023,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,sciences et genie des materiaux,"Matériaux : Elaboration, Caractérisation et Traitements des Surfaces (MECTS)",False,"INITIALE,CONTINUE,HYBRIDE",Faculté  Sciences et ingénierie - TOULOUSE (31),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,"Mécanique, génie mécanique, ingénierie mécanique",16,9,Université Toulouse III - Paul Sabatier,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre","Métiers de l'enseignement, de l'éducation et de la formation 2nd degré - Espagnol",False,"INITIALE,HYBRIDE",INSPE - GRENOBLE (38),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,16,15,Université Grenoble Alpes,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre","Métiers de l'enseignement, de l'éducation et de la formation 2nd degré - Lettres classiques",False,"INITIALE,HYBRIDE",INSPE - GRENOBLE (38),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,0,0,Université Grenoble Alpes,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre","Métiers de l'enseignement, de l'éducation et de la formation 2nd degré - Sciences Economiques et Sociales",False,"INITIALE,HYBRIDE",INSPE - GRENOBLE (38),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,7,6,Université Grenoble Alpes,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Biotechnologies - (CAPLP),False,"INITIALE,CONTINUE,HYBRIDE",INSPE Aquitaine - MERIGNAC (33),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,8,6,Université de Bordeaux,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Documentation - (CAPES),False,"INITIALE,CONTINUE,HYBRIDE",INSPE Aquitaine - MERIGNAC (33),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,15,12,Université de Bordeaux,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Economie et Gestion (CAPET),False,"INITIALE,CONTINUE,HYBRIDE",INSPE Aquitaine - MERIGNAC (33),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,9,7,Université de Bordeaux,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Mathématiques et sciences physiques (CAPLP),False,"INITIALE,CONTINUE,HYBRIDE",INSPE Aquitaine - MERIGNAC (33),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,2,0,Université de Bordeaux,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Sciences économiques et sociales - (CAPES),False,"INITIALE,CONTINUE,HYBRIDE","INSPE Aquitaine - MERIGNAC (33),Faculté d'Economie-Gestion-AES - PESSAC (33),UF de Sociologie - BORDEAUX (33)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,20,13,Université de Bordeaux,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Sciences de la vie et de la terre- (CAPES),False,"INITIALE,CONTINUE,HYBRIDE","INSPE Aquitaine - MERIGNAC (33),UF de Biologie - TALENCE (33)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,32,20,Université de Bordeaux,Autre
2023,Université de Pau et des Pays de l'Adour,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Mathématiques,False,"INITIALE,CONTINUE,HYBRIDE",Campus de Pau - PAU (64),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,17,8,Université de Pau et des Pays de l'Adour,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,urbanisme et amenagement,"Architecture, Urbanisme, Etudes Politiques",False,"INITIALE,HYBRIDE","Institut d'Urbanisme et de Géographie Alpine (IUGA) - GRENOBLE (38),Institut d'Etudes Politiques de Grenoble - SAINT MARTIN D'HERES (38),École Nationale Supérieure d'Architecture - GRENOBLE (38)",S.H.S.,Sciences humaines et sociales,Aménagement,8,7,Université Grenoble Alpes,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,urbanisme et amenagement,Transformative Urban Studies,False,"INITIALE,HYBRIDE","Institut d'Urbanisme et de Géographie Alpine (IUGA) - GRENOBLE (38),École Nationale Supérieure d'Architecture - GRENOBLE (38)",S.H.S.,Sciences humaines et sociales,Aménagement,15,8,Université Grenoble Alpes,Autre
2023,Université Lumière - Lyon 2,Lyon,Auvergne-Rhône-Alpes,management strategique,Unknown,False,,Université Lumière Lyon 2 - LYON CEDEX 07 (69),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,49,27,Université Lumière - Lyon 2,Autre
2023,Université Savoie Mont Blanc,Grenoble,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Premier degré Chambéry (CRPE),False,"INITIALE,CONTINUE,HYBRIDE","UFR Lettres, langues et sciences humaines / Antenne INSPE Chambéry - CHAMBERY (73)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,57,50,Université Savoie Mont Blanc,Autre
2023,Université Bordeaux Montaigne,Bordeaux,Nouvelle-Aquitaine,"histoire, civilisations, patrimoine",LETTRES CLASSIQUES,False,"INITIALE,CONTINUE,HYBRIDE",UFR Humanités - PESSAC (33),S.H.S.,Sciences humaines et sociales,Histoire,6,3,Université Bordeaux Montaigne,Autre
2023,Université Claude Bernard - Lyon 1,Lyon,Auvergne-Rhône-Alpes,"mathematiques appliquees, statistique",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",Université Claude Bernard Lyon 1 - VILLEURBANNE (69),Sc. fondamentales et appliquées (dont S.T.A.P.S.),Sciences fondamentales et applications,Mathématiques,21,6,Université Claude Bernard - Lyon 1,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,droit des affaires,DROIT DES AFFAIRES ET FISCALITE,False,"INITIALE,CONTINUE,HYBRIDE","Campus des quais - LYON (69),Université Lyon-III - LYON CEDEX 07 (69)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,25,16,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,droit des affaires,DROIT PRIVE INTERNATIONAL ET COMPARE,False,"INITIALE,HYBRIDE","Campus des quais - LYON (69),Université Lyon-III - LYON CEDEX 07 (69)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,19,16,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,droit des affaires,DROIT DE LA PROPRIETE INTELLECTUELLE,False,"INITIALE,CONTINUE,HYBRIDE","Campus des quais - LYON (69),Université Lyon-III - LYON CEDEX 07 (69)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,10,10,Université Jean Moulin - Lyon 3,Autre
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,sciences sociales,"HISTOIRE : POUVOIRS, SOCIETES, TERRITOIRES",False,"INITIALE,CONTINUE,HYBRIDE",Faculté des Lettres et des Sciences Humaines - LIMOGES (87),S.H.S.,Sciences humaines et sociales,Pluridisciplinaire sciences humaines et sociales,7,4,Université de Limoges,Sciences Sociales et Humanités
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,sciences sociales,GEOGRAPHIE : DEVELOPPEMENT ALTERNATIF DES TERRITOIRES RESSOURCES ET JUSTICE ENVIRONNEMENTALES,False,"INITIALE,CONTINUE,HYBRIDE",Faculté des Lettres et des Sciences Humaines - LIMOGES (87),S.H.S.,Sciences humaines et sociales,Pluridisciplinaire sciences humaines et sociales,8,1,Université de Limoges,Sciences Sociales et Humanités
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,sciences sociales,GEOGRAPHIE : DEVELOPPEMENT ALTERNATIF DES TERRITOIRES RESSOURCES ET JUSTICE ENVIRONNEMENTALES,True,"APPRENTISSAGE,CONTRAT_PRO",Faculté des Lettres et des Sciences Humaines - LIMOGES (87),S.H.S.,Sciences humaines et sociales,Pluridisciplinaire sciences humaines et sociales,0,0,Université de Limoges,Sciences Sociales et Humanités
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,droit europeen,DROIT EUROPEEN DES AFFAIRES,False,"INITIALE,CONTINUE,HYBRIDE","Site des quais - LYON (69),Université Lyon-III - LYON CEDEX 07 (69)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,25,17,Université Jean Moulin - Lyon 3,Autre
2023,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), encadrement educatif",Conseiller principal d'éducation,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Aquitaine - MERIGNAC (33),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,22,19,Université de Bordeaux,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,francais langue etrangere,Etudes françaises et francophones (E2F),False,"INITIALE,CONTINUE,HYBRIDE",UFR Langues. Littératures et Civilisations Etrangères - Département Science du langage - FLE - TOULOUSE (31),"Lettres, langues, art","Lettres, sciences du langage, arts","Sciences du langage, linguistique",6,5,Université Toulouse - Jean Jaurès,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,archives,Unknown,False,"INITIALE,CONTINUE,HYBRIDE",Université Lyon 3 - LYON (69),S.H.S.,Sciences humaines et sociales,Histoire,13,9,Université Jean Moulin - Lyon 3,Autre
2023,Université Grenoble Alpes,Grenoble,Auvergne-Rhône-Alpes,"geographie, amenagement, environnement et developpement",Géomatique et analyse spatiale,False,"INITIALE,HYBRIDE",Institut d'Urbanisme et de Géographie Alpine - GRENOBLE (38),S.H.S.,Sciences humaines et sociales,Géographie,15,7,Université Grenoble Alpes,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,langues etrangeres appliquees,Développement Économique à l'Internationale (DEI),False,"INITIALE,CONTINUE,HYBRIDE",UFR Langues. Littératures et Civilisations Etrangères - Département Langues étrangères appliquées - LEA - TOULOUSE (31),"Lettres, langues, art",Langues,Langues étrangères appliquées,10,6,Université Toulouse - Jean Jaurès,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,langues etrangeres appliquees,Commerce International (CI),False,"INITIALE,CONTINUE,HYBRIDE",UFR Langues. Littératures et Civilisations Etrangères - Département Langues étrangères appliquées - LEA - TOULOUSE (31),"Lettres, langues, art",Langues,Langues étrangères appliquées,12,7,Université Toulouse - Jean Jaurès,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",ETUDES ANGLOPHONES,False,"INITIALE,CONTINUE,HYBRIDE",Université Jean Moulin Lyon 3 - LYON (69),"Lettres, langues, art",Langues,Langues et littératures étrangères,30,23,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",ETUDES GERMANIQUES-HUMANITES ENVIRONNEMENTALES,False,"INITIALE,CONTINUE,HYBRIDE",Université Jean Moulin Lyon 3 - LYON (69),"Lettres, langues, art",Langues,Langues et littératures étrangères,4,4,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",ETUDES ARABES RELATIONS INTERNATIONALES,False,"INITIALE,CONTINUE,HYBRIDE",Université Jean Moulin Lyon 3 - LYON (69),"Lettres, langues, art",Langues,Langues et littératures étrangères,0,0,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",ETUDES RUSSES RELATIONS INTERNATIONALES,False,"INITIALE,CONTINUE,HYBRIDE",Université Jean Moulin Lyon 3 - LYON (69),"Lettres, langues, art",Langues,Langues et littératures étrangères,1,1,Université Jean Moulin - Lyon 3,Autre
2023,Université Jean Moulin - Lyon 3,Lyon,Auvergne-Rhône-Alpes,"langues, litteratures et civilisations etrangeres et regionales",Langue Culture Entreprise Chinois,False,"INITIALE,CONTINUE,HYBRIDE",Université Jean Moulin Lyon 3 - LYON (69),"Lettres, langues, art",Langues,Langues et littératures étrangères,6,5,Université Jean Moulin - Lyon 3,Autre
2023,Université Claude Bernard - Lyon 1,Lyon,Auvergne-Rhône-Alpes,"biodiversite, ecologie et evolution",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",Université Claude Bernard Lyon 1 - VILLEURBANNE (69),Sc. fondamentales et appliquées (dont S.T.A.P.S.),"Sciences de la vie, de la terre et de l'univers","Sciences de la vie, biologie, santé",51,29,Université Claude Bernard - Lyon 1,Autre
2023,Université Toulouse - Jean Jaurès,Toulouse,Occitanie,economie sociale et solidaire,Nouvelle Economie Sociale (NES),False,"INITIALE,CONTINUE,HYBRIDE","UFR Sciences. Espaces. Sociétés - Département Sciences économiques et gestion  - TOULOUSE (31),Université Toulouse 2 - Jean Jaurès - TOULOUSE CEDEX 9 (31)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,19,8,Université Toulouse - Jean Jaurès,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,administration economique et sociale,Travail et Ressources Humaines (TRH),False,"INITIALE,HYBRIDE",Institut d'Administration Economique et Sociale (IAES) - PARIS (75),"Economie, gestion et A.E.S.",Administration économique et sociale,Administration économique et sociale,50,41,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,droit des affaires,Droit des affaires,False,"INITIALE,HYBRIDE",Ecole de Droit de la Sorbonne - Département Masters de Droit privé - PARIS (75),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,77,60,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,droit du numerique,Droit du numérique parcours Droit privé,False,"INITIALE,HYBRIDE",Ecole de Droit de la Sorbonne - Département Masters de Droit privé - PARIS (75),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,17,15,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,droit international,Droit international général,False,"INITIALE,HYBRIDE","Ecole de Droit de la Sorbonne - Département Masters de Droit international, européen et comparé - PARIS (75)",Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,75,60,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,droit prive,Droit privé (enseignement à distance),False,"INITIALE,HYBRIDE",Institut d'Enseignement à Distance (IED) - PARIS (75),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,141,110,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,droit public,Droit public général,False,"INITIALE,HYBRIDE",Ecole de Droit de la Sorbonne - Département Masters Droit Public - PARIS (75),Droit et sc. politiques,"Droit, sciences politiques",Sciences juridiques,82,55,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,economie internationale,Economie internationale et environnement,False,"INITIALE,HYBRIDE","Ecole d'Economie de la Sorbonne - PARIS (75),Université Paris 1 Panthéon-Sorbonne - PARIS CEDEX 05 (75)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,64,34,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,"econometrie, statistiques",Unknown,False,"INITIALE,HYBRIDE","Ecole d'Economie de la Sorbonne - PARIS (75),Université Paris 1 Panthéon-Sorbonne - PARIS CEDEX 05 (75)","Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,32,20,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,finance,Trésorerie d'entreprise (TRESO),True,"APPRENTISSAGE,CONTINUE",Ecole de Management de la Sorbonne (UFR 06 - Gestion et économie d'entreprise) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,18,12,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,management de l'innovation,Innovation Management Communication et Data Science (IM C&DS),True,APPRENTISSAGE,Ecole de Management de la Sorbonne (UFR 06 - Gestion et économie d'entreprise) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,14,10,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,management des systemes d'information,Systèmes d’information et de Connaissance (SIC),True,APPRENTISSAGE,Ecole de Management de la Sorbonne (UFR 06 - Gestion et économie d'entreprise) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,11,3,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,"marketing, vente",Métiers du Conseil et de la Recherche en Marketing  (MCRM),False,"INITIALE,HYBRIDE",Ecole de Management de la Sorbonne (UFR 06 - Gestion et économie d'entreprise) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences de gestion,23,14,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,tourisme,Gestion des activités touristiques et hôtelières,True,"APPRENTISSAGE,CONTRAT_PRO",IREST (Institut de Recherche et d'Etudes Supérieures du Tourisme) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,6,5,Université Paris 1 - Panthéon Sorbonne,Autre
2023,Université Paris 1 - Panthéon Sorbonne,Paris,Île-de-France,tourisme,Economie du développement touristique international,False,"INITIALE,CONTINUE,HYBRIDE",IREST (Institut de Recherche et d'Etudes Supérieures du Tourisme) - PARIS (75),"Economie, gestion et A.E.S.","Sciences économiques, gestion",Sciences économiques,20,15,Université Paris 1 - Panthéon Sorbonne,Autre
